v, -34.963, 0, 37.9259, 0, -1, 0, 1, -0, 0
t, 0, -1, 0.279078, 0, -0, 0, 0.294834, -0, -0, -0, 0.294834, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.306422, -0, -0, -0, 0.306422, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.320762, -0, -0, -0, 0.320762, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.337602, -0, -0, -0, 0.337602, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.356692, -0, -0, -0, 0.356692, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.377784, -0, -0, -0, 0.377784, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.400627, -0, -0, -0, 0.400627, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.42497, -0, -0, -0, 0.42497, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.450563, -0, -0, -0, 0.450563, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.477157, -0, -0, -0, 0.477157, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.504501, -0, -0, -0, 0.504501, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.532346, -0, -0, -0, 0.532346, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.56044, -0, -0, -0, 0.56044, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.588535, -0, -0, -0, 0.588535, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.616379, -0, -0, -0, 0.616379, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.643723, -0, -0, -0, 0.643723, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.670317, -0, -0, -0, 0.670317, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.695911, -0, -0, -0, 0.695911, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.720254, -0, -0, -0, 0.720254, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.743096, -0, -0, -0, 0.743096, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.764188, -0, -0, -0, 0.764188, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.783279, -0, -0, -0, 0.783279, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.800119, -0, -0, -0, 0.800119, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.814458, -0, -0, -0, 0.814458, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.826046, -0, -0, -0, 0.826046, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.834633, -0, -0, -0, 0.834633, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.839968, -0, -0, -0, 0.839968, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
t, 0, -1, 0.279078, 0, -0, 0, 0.841802, -0, -0, -0, 0.841802, 1.18518, 0, 7.11111
