v, 25.6674, 56.4261, -88.1359, -0.209916, 0.93692, 0.279494, 0.00150428, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 25.5652, 55.9249, -87.5022, -0.257915, 0.778138, 0.572696, 0.00150428, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.2026, 55.8713, -88.3828, 0.808672, 0.577208, 0.113494, 0.0590602, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.194, 55.3768, -87.8035, 0.834768, 0.414527, 0.362393, 0.0590602, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.2026, 55.8713, -88.3828, 0.808672, 0.577208, 0.113494, 0.0590602, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 25.5652, 55.9249, -87.5022, -0.257915, 0.778138, 0.572696, 0.00150428, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.2026, 55.8713, -88.3828, 0.808672, 0.577208, 0.113494, 0.0590602, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.194, 55.3768, -87.8035, 0.834768, 0.414527, 0.362393, 0.0590602, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.1236, 54.5867, -89.4254, 0.748532, -0.204222, -0.630867, 0.00150428, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.1257, 54.1245, -89.016, 0.787151, -0.406244, -0.464069, 0.00150428, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.1236, 54.5867, -89.4254, 0.748532, -0.204222, -0.630867, 0.00150428, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.194, 55.3768, -87.8035, 0.834768, 0.414527, 0.362393, 0.0590602, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.1236, 54.5867, -89.4254, 0.748532, -0.204222, -0.630867, 0.00150428, -0.0170853, 0bones 1,  0,1,0,0,0,0,0,0
v, 27.1257, 54.1245, -89.016, 0.787151, -0.406244, -0.464069, 0.00150428, -0.00142597, 0bones 1,  0,1,0,0,0,0,0,0
